0 -2.0664e-03 -3.0526e-02 -2.3923e-03 -3.1494e-02 7.2014e-06 7.1237e-06 3.1684e-03 -3.1739e-02 -2.8581e+01 -9.5337e+01
1 -7.6936e-03 2.5027e-02 -7.7245e-03 2.4569e-02 7.2867e-06 7.2789e-06 -6.9160e-04 1.0840e-02 -2.0231e+01 -7.7101e+01
2 1.0708e-02 -1.0843e-02 5.0904e-02 2.2614e-02 4.8946e-06 4.9583e-06 9.1080e-02 9.0267e-02 -3.8126e+03 -4.0292e+03
3 1.7094e-02 2.2068e-02 1.6561e-02 2.1374e-02 7.2332e-06 7.1897e-06 -1.6727e-02 -1.3343e-02 -5.0030e+01 -7.8059e+01
4 1.2329e-02 3.3581e-02 1.2153e-02 3.4454e-02 7.1234e-06 6.9960e-06 -5.6357e-02 5.6425e-03 -5.5609e+01 -1.2475e+02
5 -2.9940e-02 2.9265e-02 -2.9343e-02 3.0055e-02 7.2816e-06 7.1030e-06 -5.8762e-02 -1.8209e-01 -9.3255e+01 -8.2079e+01
6 1.5451e-02 -1.3578e-02 1.5961e-02 -1.3833e-02 7.2203e-06 7.1721e-06 8.2152e-02 5.5648e-02 -3.0107e+01 -2.5201e+01
7 2.5483e-02 -2.1500e-02 2.4778e-02 -2.2432e-02 7.3152e-06 7.2085e-06 -4.1338e-02 1.9115e-02 -8.1571e+01 -5.9297e+01
8 3.9790e-02 -8.8633e-03 3.9637e-02 -9.1959e-03 7.1458e-06 7.1873e-06 6.0569e-02 1.1570e-01 -1.2369e+02 -2.9366e+01
9 -2.5313e-02 1.8159e-02 -2.5875e-02 1.8416e-02 7.0991e-06 7.1883e-06 7.4931e-02 6.6932e-02 -6.3366e+01 -3.7011e+01
10 -3.5990e-02 -2.7074e-02 -3.7822e-02 -2.7542e-02 7.0511e-06 7.1981e-06 2.1286e-02 1.0999e-02 -1.3226e+02 -7.3259e+01
11 -1.8345e-02 8.4347e-03 -2.0864e-02 7.5758e-03 7.0636e-06 7.2016e-06 2.3195e-02 -4.6209e-03 -8.9560e+01 -5.4205e+01
12 3.6771e-02 -3.1806e-02 3.8111e-02 -3.3782e-02 6.9723e-06 7.0463e-06 -2.2583e-02 -1.9097e-02 -1.5482e+02 -1.2789e+02
13 -3.1101e-02 3.5790e-02 -3.1118e-02 3.5142e-02 7.0980e-06 7.3083e-06 4.5381e-02 3.0522e-02 -9.0905e+01 -1.0304e+02
14 2.8558e-02 1.0169e-02 2.8715e-02 1.0073e-02 7.1192e-06 7.3044e-06 -2.1098e-03 -1.8720e-02 -8.4479e+01 -5.0921e+01
15 -1.8669e-02 2.8364e-02 -1.9340e-02 2.8146e-02 7.1145e-06 7.2580e-06 -1.2148e-03 6.6511e-02 -3.9501e+01 -6.6786e+01
16 2.6963e-02 -1.5237e-02 2.6550e-02 -1.7368e-02 7.1795e-06 7.1262e-06 1.3930e-02 -1.8502e-02 -8.9908e+01 -7.1185e+01
17 -5.8782e-03 -1.6715e-02 2.7542e-03 -8.7092e-03 6.5519e-06 6.3213e-06 1.5610e-02 4.9715e-02 -1.0280e+03 -1.2076e+03
18 -8.8386e-03 8.3758e-03 -9.8003e-03 7.2923e-03 7.2428e-06 7.2933e-06 1.3448e-02 -1.5199e-02 -2.5062e+01 -4.7834e+01
19 3.7310e-03 5.1157e-02 3.7213e-03 5.0576e-02 7.1517e-06 7.1510e-06 2.1605e-02 -3.3435e-02 -3.2040e+01 -2.0635e+02
20 -1.1175e-02 3.7013e-02 -1.2579e-02 3.6162e-02 7.2105e-06 7.1670e-06 1.7992e-03 -1.9421e-02 -4.1695e+01 -1.2737e+02
21 -2.6906e-02 -7.2644e-03 -2.7845e-02 -7.7671e-03 7.2713e-06 7.3499e-06 3.2665e-02 4.9897e-02 -8.5348e+01 -2.5111e+01
22 -1.8328e-02 2.4590e-02 -1.8509e-02 2.4427e-02 7.2416e-06 7.2399e-06 -2.4730e-02 -1.0598e-02 -4.1197e+01 -5.3122e+01
23 -1.3116e-02 2.1527e-02 -1.2558e-02 2.1887e-02 7.0288e-06 7.2262e-06 -1.4016e-01 2.5566e-02 -1.6950e+02 -1.4552e+02
24 4.0696e-03 1.9030e-02 3.3877e-03 1.8312e-02 7.3590e-06 7.4074e-06 1.7198e-02 2.9366e-02 -2.4343e+01 -4.8986e+01
25 5.9188e-03 -3.7092e-02 4.7475e-03 -3.8831e-02 7.3021e-06 7.1560e-06 9.0973e-02 -3.2964e-02 -3.9553e+01 -1.3966e+02
26 -3.9041e-02 4.6688e-03 -3.6633e-02 6.0018e-03 7.0814e-06 7.2864e-06 3.5588e-02 7.9117e-02 -2.2453e+02 -9.4738e+01
