0 -7.1481e-04 -2.9246e-02 -5.3055e-04 -2.9640e-02 6.8883e-06 6.8317e-06 3.1684e-03 -3.1739e-02 -5.8146e+01 -1.1816e+02
1 -5.1970e-03 2.6349e-02 -5.8056e-03 2.6334e-02 6.9903e-06 6.9645e-06 -6.9160e-04 1.0840e-02 -7.0227e+01 -1.0939e+02
2 3.9127e-02 1.3107e-02 5.0107e-02 2.2278e-02 4.5169e-06 4.6220e-06 9.1080e-02 9.0267e-02 -5.4215e+03 -5.6115e+03
3 1.7831e-02 2.3136e-02 1.7133e-02 2.2886e-02 6.9281e-06 6.9334e-06 -1.6727e-02 -1.3343e-02 -9.4144e+01 -1.1850e+02
4 1.2664e-02 3.3944e-02 1.2414e-02 3.4824e-02 6.8201e-06 6.7451e-06 -5.6357e-02 5.6425e-03 -8.4072e+01 -1.6150e+02
5 -2.8054e-02 2.7725e-02 -2.7929e-02 2.8867e-02 6.8343e-06 6.7270e-06 -5.8762e-02 -1.8209e-01 -1.0407e+02 -1.0177e+02
6 1.6064e-02 -1.1437e-02 1.6167e-02 -1.1934e-02 6.8150e-06 6.8916e-06 8.2152e-02 5.5648e-02 -4.3023e+01 -4.3719e+01
7 2.5527e-02 -1.9928e-02 2.4330e-02 -2.0245e-02 6.9922e-06 6.9529e-06 -4.1338e-02 1.9115e-02 -1.2982e+02 -8.6812e+01
8 4.0600e-02 -5.7086e-03 4.0449e-02 -5.7517e-03 6.7539e-06 6.9063e-06 6.0569e-02 1.1570e-01 -1.5844e+02 -5.3271e+01
9 -2.1862e-02 1.8480e-02 -2.2698e-02 1.8742e-02 6.7169e-06 6.8687e-06 7.4931e-02 6.6932e-02 -8.4594e+01 -6.0746e+01
10 -3.3265e-02 -2.5588e-02 -3.4104e-02 -2.5897e-02 6.6556e-06 6.9780e-06 2.1286e-02 1.0999e-02 -1.4598e+02 -1.0223e+02
11 -1.7243e-02 8.4659e-03 -1.8288e-02 8.1145e-03 6.7988e-06 6.9843e-06 2.3195e-02 -4.6209e-03 -1.2303e+02 -9.9386e+01
