0 -4.4573e-04 -2.8225e-02 3.7109e-04 -2.8069e-02 6.8069e-06 6.7055e-06 3.1684e-03 -3.1739e-02 -6.4703e+01 -1.2446e+02
1 -5.7671e-03 2.6101e-02 -5.6848e-03 2.6220e-02 6.9178e-06 6.8391e-06 -6.9160e-04 1.0840e-02 -7.1841e+01 -1.2134e+02
2 4.3141e-02 2.2430e-02 4.9434e-02 2.2858e-02 4.5039e-06 4.5559e-06 9.1080e-02 9.0267e-02 -5.7678e+03 -5.9313e+03
3 1.9002e-02 2.3181e-02 1.9552e-02 2.3549e-02 6.8537e-06 6.8136e-06 -1.6727e-02 -1.3343e-02 -1.1295e+02 -1.3451e+02
4 1.2674e-02 3.4249e-02 1.3035e-02 3.5327e-02 6.7358e-06 6.6139e-06 -5.6357e-02 5.6425e-03 -1.0972e+02 -1.8259e+02
5 -2.6735e-02 2.8161e-02 -2.6756e-02 2.9150e-02 6.7897e-06 6.5914e-06 -5.8762e-02 -1.8209e-01 -1.1273e+02 -1.1441e+02
6 1.6324e-02 -1.0951e-02 1.6363e-02 -1.1467e-02 6.7577e-06 6.7671e-06 8.2152e-02 5.5648e-02 -5.0676e+01 -6.0363e+01
7 2.5929e-02 -1.9624e-02 2.5770e-02 -1.9466e-02 6.9043e-06 6.8328e-06 -4.1338e-02 1.9115e-02 -1.3628e+02 -1.0318e+02
8 4.1144e-02 -5.7084e-03 4.1124e-02 -5.5070e-03 6.6675e-06 6.7836e-06 6.0569e-02 1.1570e-01 -1.6614e+02 -6.0352e+01
9 -2.1901e-02 1.8121e-02 -2.2492e-02 1.9109e-02 6.6320e-06 6.7609e-06 7.4931e-02 6.6932e-02 -9.7540e+01 -7.1405e+01
10 -3.2943e-02 -2.5002e-02 -3.3293e-02 -2.4790e-02 6.5881e-06 6.8273e-06 2.1286e-02 1.0999e-02 -1.5165e+02 -1.0099e+02
11 -1.7245e-02 9.0747e-03 -1.7047e-02 9.0520e-03 6.6938e-06 6.8375e-06 2.3195e-02 -4.6209e-03 -1.3472e+02 -1.0972e+02
12 3.6466e-02 -3.0035e-02 3.7395e-02 -2.9660e-02 6.5714e-06 6.7234e-06 -2.2583e-02 -1.9097e-02 -2.1493e+02 -1.7718e+02
