0 -1.5404e-04 -2.8447e-02 2.4873e-03 -2.7574e-02 6.7160e-06 6.5658e-06 3.1684e-03 -3.1739e-02 -8.6355e+01 -1.4619e+02
1 -5.0539e-03 2.5502e-02 -3.5523e-03 2.7147e-02 6.7999e-06 6.7373e-06 -6.9160e-04 1.0840e-02 -9.1129e+01 -1.4772e+02
2 5.2190e-02 3.2766e-02 4.8985e-02 2.3452e-02 4.4597e-06 4.4983e-06 9.1080e-02 9.0267e-02 -6.3139e+03 -6.4544e+03
3 1.9477e-02 2.3388e-02 2.4093e-02 2.5784e-02 6.7243e-06 6.6836e-06 -1.6727e-02 -1.3343e-02 -1.3960e+02 -1.5171e+02
4 1.3556e-02 3.4054e-02 1.6305e-02 3.7393e-02 6.6163e-06 6.4693e-06 -5.6357e-02 5.6425e-03 -1.3723e+02 -2.2167e+02
5 -2.6155e-02 2.8230e-02 -2.6435e-02 2.8739e-02 6.7190e-06 6.5481e-06 -5.8762e-02 -1.8209e-01 -1.2547e+02 -1.2642e+02
6 1.7853e-02 -1.1016e-02 1.7599e-02 -1.1488e-02 6.6623e-06 6.6477e-06 8.2152e-02 5.5648e-02 -8.1990e+01 -7.3058e+01
7 2.6140e-02 -1.9306e-02 2.8012e-02 -1.7381e-02 6.7880e-06 6.6910e-06 -4.1338e-02 1.9115e-02 -1.5266e+02 -1.3310e+02
8 4.0985e-02 -5.0309e-03 4.1431e-02 -4.3451e-03 6.6388e-06 6.6634e-06 6.0569e-02 1.1570e-01 -1.7795e+02 -8.1703e+01
9 -2.1472e-02 1.8855e-02 -2.1991e-02 1.9493e-02 6.5629e-06 6.6429e-06 7.4931e-02 6.6932e-02 -1.0208e+02 -8.6318e+01
10 -3.2485e-02 -2.3925e-02 -3.1267e-02 -2.3115e-02 6.5065e-06 6.7102e-06 2.1286e-02 1.0999e-02 -1.7573e+02 -1.2128e+02
11 -1.6773e-02 9.7692e-03 -1.1153e-02 1.2727e-02 6.5538e-06 6.6973e-06 2.3195e-02 -4.6209e-03 -1.5757e+02 -1.2844e+02
12 3.7176e-02 -2.8713e-02 4.1573e-02 -2.4580e-02 6.4040e-06 6.5658e-06 -2.2583e-02 -1.9097e-02 -2.4881e+02 -2.0551e+02
13 -2.6686e-02 3.8152e-02 -2.5071e-02 3.8248e-02 6.6433e-06 6.7458e-06 4.5381e-02 3.0522e-02 -1.3830e+02 -1.8553e+02
14 2.9757e-02 1.3155e-02 3.2302e-02 1.6524e-02 6.6364e-06 6.7741e-06 -2.1098e-03 -1.8720e-02 -1.6562e+02 -1.4429e+02
15 -1.5224e-02 3.0262e-02 -1.3991e-02 3.0426e-02 6.6479e-06 6.7376e-06 -1.2148e-03 6.6511e-02 -8.6737e+01 -1.2048e+02
16 2.7154e-02 -1.2599e-02 3.0749e-02 -4.3843e-04 6.6418e-06 6.5764e-06 1.3930e-02 -1.8502e-02 -1.7941e+02 -1.7987e+02
17 9.7337e-03 -9.6847e-05 3.0836e-03 -6.8847e-03 5.9861e-06 5.7890e-06 1.5610e-02 4.9715e-02 -1.7150e+03 -1.9636e+03
18 -5.6480e-03 1.1240e-02 -3.1486e-03 1.4056e-02 6.7566e-06 6.7286e-06 1.3448e-02 -1.5199e-02 -9.6013e+01 -1.2881e+02
19 5.0911e-03 4.9697e-02 6.7693e-03 4.9135e-02 6.6853e-06 6.6618e-06 2.1605e-02 -3.3435e-02 -1.1203e+02 -2.7723e+02
20 -8.3025e-03 3.7542e-02 -3.2090e-03 4.2358e-02 6.7091e-06 6.6470e-06 1.7992e-03 -1.9421e-02 -1.1784e+02 -2.2523e+02
21 -2.2799e-02 -4.2057e-03 -2.1231e-02 -3.4448e-03 6.7669e-06 6.7750e-06 3.2665e-02 4.9897e-02 -1.3337e+02 -7.5394e+01
22 -1.6429e-02 2.5416e-02 -1.5495e-02 2.6192e-02 6.7463e-06 6.6763e-06 -2.4730e-02 -1.0598e-02 -8.4141e+01 -1.0820e+02
23 -8.6687e-03 2.4406e-02 -1.0753e-02 2.2895e-02 6.4625e-06 6.6381e-06 -1.4016e-01 2.5566e-02 -3.0430e+02 -2.4898e+02
24 7.7006e-03 2.1693e-02 9.5359e-03 2.5393e-02 6.8549e-06 6.8835e-06 1.7198e-02 2.9366e-02 -8.6500e+01 -1.3729e+02
25 1.0037e-02 -3.1663e-02 1.2918e-02 -2.6471e-02 6.7868e-06 6.6014e-06 9.0973e-02 -3.2964e-02 -1.2284e+02 -2.0167e+02
26 -3.3660e-02 9.8890e-03 -3.4441e-02 8.8236e-03 6.5438e-06 6.7226e-06 3.5588e-02 7.9117e-02 -2.8170e+02 -1.9584e+02
27 2.0325e-02 8.6803e-03 2.2129e-02 1.0108e-02 6.7361e-06 6.6839e-06 -4.5702e-02 -1.3389e-02 -1.1681e+02 -1.1514e+02
28 3.8440e-03 2.9496e-02 5.5892e-03 3.0456e-02 6.7113e-06 6.6256e-06 5.2504e-03 4.3538e-02 -1.0517e+02 -1.6703e+02
