0 4.9702e-04 -4.1566e-02 4.9491e-04 -4.1554e-02 6.5734e-06 6.4578e-06 -1.0944e-02 -1.2573e-02
1 2.2822e-02 -2.1652e-02 2.2814e-02 -2.1648e-02 6.5734e-06 6.4578e-06 7.8691e-04 2.3315e-02
2 -1.1357e-02 7.8235e-03 -1.1358e-02 7.8238e-03 6.5734e-06 6.4578e-06 1.8622e-02 2.0073e-02
3 3.3516e-02 3.5238e-02 3.3494e-02 3.5235e-02 6.5734e-06 6.4578e-06 2.2252e-03 -1.1790e-02
4 5.0158e-03 -2.5034e-02 4.9915e-03 -2.5032e-02 6.5734e-06 6.4578e-06 1.0338e-02 -1.8452e-03
5 3.4279e-02 3.0000e-02 3.4268e-02 2.9997e-02 6.5734e-06 6.4578e-06 -1.8339e-02 -1.6101e-02
6 -1.1302e-02 2.1106e-02 -1.1314e-02 2.1121e-02 6.5734e-06 6.4578e-06 -2.3915e-02 -1.3906e-02
7 -3.5242e-02 -2.4266e-02 -3.5239e-02 -2.4269e-02 6.5734e-06 6.4578e-06 -9.5295e-03 -1.2057e-03
8 -1.9861e-02 -1.9887e-02 -1.9843e-02 -1.9875e-02 6.5734e-06 6.4578e-06 1.0620e-02 2.8785e-03
9 -3.1479e-02 -1.1395e-02 -3.1487e-02 -1.1384e-02 6.5734e-06 6.4578e-06 -1.8369e-02 -1.2891e-02
10 1.5036e-02 -4.8162e-03 1.5041e-02 -4.8118e-03 6.5734e-06 6.4578e-06 -9.0297e-03 -4.9009e-03
11 2.9232e-02 3.2032e-02 2.9229e-02 3.2057e-02 6.5734e-06 6.4578e-06 -9.1090e-03 -8.4869e-03
12 -1.5313e-02 -2.1510e-02 -1.5325e-02 -2.1506e-02 6.5734e-06 6.4578e-06 3.0234e-03 -2.0111e-02
13 2.7370e-02 -3.1825e-02 2.7359e-02 -3.1805e-02 6.5734e-06 6.4578e-06 5.2607e-03 -1.4064e-02
14 2.4143e-02 5.7902e-03 2.4155e-02 5.7908e-03 6.5734e-06 6.4578e-06 -3.2397e-03 8.7593e-03
15 7.6030e-03 -2.5642e-02 7.5919e-03 -2.5651e-02 6.5734e-06 6.4578e-06 4.5788e-03 -8.5944e-03
16 2.1547e-03 2.3832e-02 2.1575e-03 2.3835e-02 6.5734e-06 6.4578e-06 1.9578e-02 1.0150e-02
17 5.0105e-02 1.5607e-02 5.0097e-02 1.5611e-02 6.5734e-06 6.4578e-06 -1.0434e-02 1.1421e-02
18 -2.2677e-02 2.5479e-02 -2.2689e-02 2.5499e-02 6.5734e-06 6.4578e-06 -1.0792e-02 1.7210e-02
19 1.0079e-02 4.7091e-02 1.0069e-02 4.7097e-02 6.5734e-06 6.4578e-06 1.2846e-02 -2.2439e-02
20 -8.3233e-03 -2.0104e-02 -8.3352e-03 -2.0113e-02 6.5734e-06 6.4578e-06 -7.5812e-03 -5.1485e-03
21 -6.8266e-03 -2.7504e-02 -6.8290e-03 -2.7515e-02 6.5734e-06 6.4578e-06 6.5663e-03 -8.3786e-03
22 -1.2755e-02 4.5820e-02 -1.2768e-02 4.5832e-02 6.5734e-06 6.4578e-06 2.5500e-02 -4.6142e-03
