0 -3.9737e-04 -2.8476e-02 1.1601e-03 -2.8197e-02 6.7914e-06 6.6743e-06 3.1684e-03 -3.1739e-02 -7.5319e+01 -1.2609e+02
1 -4.8869e-03 2.6141e-02 -3.6913e-03 2.6699e-02 6.8787e-06 6.8076e-06 -6.9160e-04 1.0840e-02 -8.7350e+01 -1.3130e+02
2 4.6117e-02 2.5961e-02 4.9807e-02 2.2655e-02 4.5106e-06 4.5716e-06 9.1080e-02 9.0267e-02 -6.0291e+03 -6.1922e+03
3 1.9028e-02 2.3528e-02 2.1720e-02 2.5599e-02 6.7991e-06 6.7527e-06 -1.6727e-02 -1.3343e-02 -1.2522e+02 -1.4578e+02
4 1.3502e-02 3.4753e-02 1.5073e-02 3.6823e-02 6.7244e-06 6.5513e-06 -5.6357e-02 5.6425e-03 -1.2368e+02 -2.0805e+02
5 -2.6596e-02 2.7663e-02 -2.7101e-02 2.8401e-02 6.7780e-06 6.5738e-06 -5.8762e-02 -1.8209e-01 -1.2201e+02 -1.1867e+02
6 1.6893e-02 -1.0805e-02 1.6757e-02 -1.1093e-02 6.7352e-06 6.7432e-06 8.2152e-02 5.5648e-02 -6.0298e+01 -6.0574e+01
7 2.6517e-02 -1.9011e-02 2.7420e-02 -1.8248e-02 6.8660e-06 6.7966e-06 -4.1338e-02 1.9115e-02 -1.4203e+02 -1.1554e+02
8 4.1084e-02 -5.7264e-03 4.1333e-02 -5.1586e-03 6.6867e-06 6.7427e-06 6.0569e-02 1.1570e-01 -1.6739e+02 -7.4714e+01
9 -2.1857e-02 1.8703e-02 -2.2050e-02 1.9680e-02 6.6291e-06 6.7272e-06 7.4931e-02 6.6932e-02 -9.1473e+01 -7.0666e+01
10 -3.3026e-02 -2.4281e-02 -3.2779e-02 -2.3849e-02 6.5607e-06 6.7904e-06 2.1286e-02 1.0999e-02 -1.6196e+02 -1.0802e+02
11 -1.6865e-02 8.8724e-03 -1.5132e-02 9.8535e-03 6.6358e-06 6.8086e-06 2.3195e-02 -4.6209e-03 -1.5577e+02 -1.1472e+02
12 3.7281e-02 -2.9346e-02 3.8964e-02 -2.8397e-02 6.4880e-06 6.6295e-06 -2.2583e-02 -1.9097e-02 -2.3701e+02 -1.8919e+02
13 -2.7037e-02 3.8249e-02 -2.6040e-02 3.7663e-02 6.7105e-06 6.8311e-06 4.5381e-02 3.0522e-02 -1.2412e+02 -1.6180e+02
14 2.9864e-02 1.2393e-02 3.1858e-02 1.2879e-02 6.6983e-06 6.8431e-06 -2.1098e-03 -1.8720e-02 -1.5864e+02 -1.2307e+02
15 -1.5439e-02 3.0990e-02 -1.5311e-02 3.1190e-02 6.6881e-06 6.8091e-06 -1.2148e-03 6.6511e-02 -7.6944e+01 -1.1822e+02
16 2.7912e-02 -1.3306e-02 2.9743e-02 -1.0191e-02 6.7068e-06 6.7116e-06 1.3930e-02 -1.8502e-02 -1.6314e+02 -1.5598e+02
17 6.9005e-03 -3.1941e-03 2.8375e-03 -7.9602e-03 6.0664e-06 5.8304e-06 1.5610e-02 4.9715e-02 -1.6592e+03 -1.8869e+03
18 -5.3745e-03 1.0835e-02 -4.3730e-03 1.2171e-02 6.8302e-06 6.8031e-06 1.3448e-02 -1.5199e-02 -7.3608e+01 -9.3799e+01
19 5.0799e-03 4.9665e-02 5.0064e-03 4.8276e-02 6.7560e-06 6.7427e-06 2.1605e-02 -3.3435e-02 -9.4151e+01 -2.6691e+02
20 -8.5698e-03 3.7765e-02 -6.3855e-03 3.9204e-02 6.7837e-06 6.7472e-06 1.7992e-03 -1.9421e-02 -1.0226e+02 -2.0533e+02
21 -2.3081e-02 -4.3136e-03 -2.1822e-02 -4.1066e-03 6.8064e-06 6.8558e-06 3.2665e-02 4.9897e-02 -1.3021e+02 -6.2814e+01
22 -1.6066e-02 2.5300e-02 -1.5251e-02 2.5381e-02 6.8058e-06 6.7864e-06 -2.4730e-02 -1.0598e-02 -7.4046e+01 -9.8863e+01
23 -9.1582e-03 2.3654e-02 -1.1053e-02 2.3170e-02 6.5415e-06 6.7081e-06 -1.4016e-01 2.5566e-02 -2.8916e+02 -2.3671e+02
24 7.0897e-03 2.0858e-02 7.5791e-03 2.1960e-02 6.8900e-06 6.9635e-06 1.7198e-02 2.9366e-02 -7.2637e+01 -1.1216e+02
25 1.0002e-02 -3.2133e-02 1.1402e-02 -2.8711e-02 6.8732e-06 6.7325e-06 9.0973e-02 -3.2964e-02 -1.0285e+02 -1.9403e+02
26 -3.3743e-02 9.5081e-03 -3.4007e-02 8.9325e-03 6.6421e-06 6.7544e-06 3.5588e-02 7.9117e-02 -2.7087e+02 -1.8345e+02
27 2.0387e-02 7.9814e-03 2.1921e-02 8.4709e-03 6.8202e-06 6.7680e-06 -4.5702e-02 -1.3389e-02 -1.0971e+02 -8.5587e+01
