0 -1.7117e-04 -4.2610e-02 -1.6789e-04 -4.2611e-02 6.7348e-06 6.6427e-06 -1.0944e-02 -1.2573e-02
1 2.1036e-02 -2.3148e-02 2.1035e-02 -2.3149e-02 6.7348e-06 6.6427e-06 7.8691e-04 2.3315e-02
2 -1.2386e-02 6.8297e-03 -1.2383e-02 6.8256e-03 6.7348e-06 6.6427e-06 1.8622e-02 2.0073e-02
3 3.3909e-02 3.5052e-02 3.3903e-02 3.5059e-02 6.7348e-06 6.6427e-06 2.2252e-03 -1.1790e-02
4 4.5610e-03 -2.5589e-02 4.5447e-03 -2.5578e-02 6.7348e-06 6.6427e-06 1.0338e-02 -1.8452e-03
5 3.3898e-02 2.9181e-02 3.3893e-02 2.9178e-02 6.7348e-06 6.6427e-06 -1.8339e-02 -1.6101e-02
6 -1.2408e-02 2.0370e-02 -1.2408e-02 2.0392e-02 6.7348e-06 6.6427e-06 -2.3915e-02 -1.3906e-02
7 -3.8142e-02 -2.6850e-02 -3.8144e-02 -2.6856e-02 6.7348e-06 6.6427e-06 -9.5295e-03 -1.2057e-03
8 -2.1264e-02 -2.0924e-02 -2.1251e-02 -2.0922e-02 6.7348e-06 6.6427e-06 1.0620e-02 2.8785e-03
9 -3.3458e-02 -1.2255e-02 -3.3462e-02 -1.2261e-02 6.7348e-06 6.6427e-06 -1.8369e-02 -1.2891e-02
10 1.3974e-02 -5.7429e-03 1.3975e-02 -5.7416e-03 6.7348e-06 6.6427e-06 -9.0297e-03 -4.9009e-03
11 2.8503e-02 3.2045e-02 2.8501e-02 3.2064e-02 6.7348e-06 6.6427e-06 -9.1090e-03 -8.4869e-03
12 -1.6707e-02 -2.2989e-02 -1.6715e-02 -2.2982e-02 6.7348e-06 6.6427e-06 3.0234e-03 -2.0111e-02
13 2.6943e-02 -3.3386e-02 2.6944e-02 -3.3389e-02 6.7348e-06 6.6427e-06 5.2607e-03 -1.4064e-02
14 2.4745e-02 6.5551e-03 2.4751e-02 6.5549e-03 6.7348e-06 6.6427e-06 -3.2397e-03 8.7593e-03
15 8.1711e-03 -2.6658e-02 8.1617e-03 -2.6671e-02 6.7348e-06 6.6427e-06 4.5788e-03 -8.5944e-03
16 1.3915e-03 2.3226e-02 1.3995e-03 2.3224e-02 6.7348e-06 6.6427e-06 1.9578e-02 1.0150e-02
17 4.9641e-02 1.5051e-02 4.9636e-02 1.5051e-02 6.7348e-06 6.6427e-06 -1.0434e-02 1.1421e-02
18 -2.3330e-02 2.5458e-02 -2.3338e-02 2.5462e-02 6.7348e-06 6.6427e-06 -1.0792e-02 1.7210e-02
19 9.0192e-03 4.6099e-02 9.0123e-03 4.6109e-02 6.7348e-06 6.6427e-06 1.2846e-02 -2.2439e-02
20 -9.3713e-03 -2.1682e-02 -9.3763e-03 -2.1694e-02 6.7348e-06 6.6427e-06 -7.5812e-03 -5.1485e-03
21 -8.2106e-03 -2.8609e-02 -8.2107e-03 -2.8614e-02 6.7348e-06 6.6427e-06 6.5663e-03 -8.3786e-03
22 -1.3872e-02 4.6775e-02 -1.3866e-02 4.6792e-02 6.7348e-06 6.6427e-06 2.5500e-02 -4.6142e-03
23 2.0441e-02 -4.4087e-02 2.0464e-02 -4.4095e-02 6.7348e-06 6.6427e-06 2.5448e-02 -8.9432e-03
24 -9.0662e-03 3.8816e-02 -9.0708e-03 3.8818e-02 6.7348e-06 6.6427e-06 3.6830e-03 1.5354e-02
25 4.8930e-02 -1.4029e-02 4.8944e-02 -1.4027e-02 6.7348e-06 6.6427e-06 5.8390e-03 -1.5277e-02
26 -3.1812e-02 4.1140e-02 -3.1816e-02 4.1152e-02 6.7348e-06 6.6427e-06 1.4749e-02 2.0732e-03
27 -1.1077e-02 1.6269e-02 -1.1071e-02 1.6261e-02 6.7348e-06 6.6427e-06 -3.7179e-03 -2.6129e-02
28 1.1246e-02 4.4020e-02 1.1240e-02 4.4013e-02 6.7348e-06 6.6427e-06 -2.3650e-02 8.1338e-04
29 3.2809e-02 -2.5569e-02 3.2795e-02 -2.5556e-02 6.7348e-06 6.6427e-06 5.4773e-03 -1.2377e-02
30 -2.9802e-02 -3.2844e-02 -2.9815e-02 -3.2840e-02 6.7348e-06 6.6427e-06 -2.0996e-02 1.0026e-02
31 -2.6114e-02 -4.3124e-02 -2.6113e-02 -4.3140e-02 6.7348e-06 6.6427e-06 2.4178e-02 -4.8234e-03
32 1.4502e-02 4.3477e-02 1.4507e-02 4.3463e-02 6.7348e-06 6.6427e-06 -1.8596e-02 -2.7530e-03
33 -8.7984e-03 -1.9004e-02 -8.7983e-03 -1.8997e-02 6.7348e-06 6.6427e-06 -1.0156e-03 2.6551e-02
34 2.3058e-02 -1.0899e-02 2.3052e-02 -1.0905e-02 6.7348e-06 6.6427e-06 2.0435e-02 -1.7288e-02
35 2.3902e-02 -8.5239e-03 2.3884e-02 -8.5186e-03 6.7348e-06 6.6427e-06 -2.6016e-03 1.5457e-02
36 3.0315e-02 -4.2088e-02 3.0317e-02 -4.2091e-02 6.7348e-06 6.6427e-06 -1.2034e-02 1.2110e-02
37 -2.3122e-02 -6.8642e-03 -2.3123e-02 -6.8611e-03 6.7348e-06 6.6427e-06 -2.6886e-02 8.4401e-03
38 5.3967e-03 4.7074e-02 5.4028e-03 4.7069e-02 6.7348e-06 6.6427e-06 -1.9203e-02 -2.4843e-03
39 2.5351e-02 7.1674e-03 2.5331e-02 7.1623e-03 6.7348e-06 6.6427e-06 2.3115e-04 -1.6604e-02
40 -4.8530e-03 -2.8425e-02 -4.8583e-03 -2.8440e-02 6.7348e-06 6.6427e-06 -1.7699e-02 1.8009e-02
41 -2.6198e-03 -4.7428e-02 -2.6250e-03 -4.7436e-02 6.7348e-06 6.6427e-06 1.9515e-02 -4.3680e-05
42 2.4624e-02 -3.5712e-02 2.4628e-02 -3.5716e-02 6.7348e-06 6.6427e-06 -1.2336e-02 -1.3686e-02
43 3.6578e-03 -4.5993e-02 3.6595e-03 -4.6009e-02 6.7348e-06 6.6427e-06 -1.0000e+01 -1.0000e+01
44 -2.5323e-02 -2.4368e-02 -2.5328e-02 -2.4384e-02 6.7348e-06 6.6427e-06 -6.2164e-03 1.1472e-02
45 1.7107e-02 2.2871e-02 1.7099e-02 2.2868e-02 6.7348e-06 6.6427e-06 -8.3111e-03 1.4437e-02
46 -1.8688e-02 -1.8817e-02 -1.8678e-02 -1.8802e-02 6.7348e-06 6.6427e-06 1.4095e-02 1.3423e-02
47 -1.3964e-02 2.0767e-02 -1.3970e-02 2.0775e-02 6.7348e-06 6.6427e-06 -1.5542e-02 9.9272e-03
48 -3.1675e-02 3.8871e-02 -3.1670e-02 3.8881e-02 6.7348e-06 6.6427e-06 -7.4210e-03 -2.0498e-02
49 -7.8022e-03 -3.2753e-02 -7.8046e-03 -3.2761e-02 6.7348e-06 6.6427e-06 7.5314e-03 -7.2585e-03
50 -3.4887e-02 -9.9644e-03 -3.4878e-02 -9.9628e-03 6.7348e-06 6.6427e-06 1.4829e-02 -1.6973e-02
51 -2.2238e-02 -2.1089e-02 -2.2244e-02 -2.1090e-02 6.7348e-06 6.6427e-06 1.9043e-02 1.7287e-02
52 -2.1691e-02 -2.7358e-02 -2.1686e-02 -2.7344e-02 6.7348e-06 6.6427e-06 -9.5135e-03 9.0945e-03
53 8.1193e-03 2.6483e-02 8.1229e-03 2.6480e-02 6.7348e-06 6.6427e-06 1.9447e-02 1.9404e-02
54 2.9108e-02 8.2728e-03 2.9103e-02 8.2810e-03 6.7348e-06 6.6427e-06 1.0240e-02 2.9713e-03
55 1.1144e-02 -3.8281e-03 1.1144e-02 -3.8373e-03 6.7348e-06 6.6427e-06 5.5215e-03 -1.7139e-02
56 3.2903e-02 -3.2775e-02 3.2902e-02 -3.2779e-02 6.7348e-06 6.6427e-06 -2.4596e-02 -8.4029e-03
57 5.0137e-02 8.4724e-03 5.0129e-02 8.4678e-03 6.7348e-06 6.6427e-06 3.1599e-03 1.1870e-02
58 -5.5864e-03 1.5900e-02 -5.5977e-03 1.5912e-02 6.7348e-06 6.6427e-06 9.1132e-03 -1.2013e-02
59 -1.0663e-02 1.5902e-02 -1.0654e-02 1.5907e-02 6.7348e-06 6.6427e-06 3.8399e-03 -1.3123e-02
60 4.2587e-02 1.2724e-02 4.2602e-02 1.2720e-02 6.7348e-06 6.6427e-06 2.2379e-02 -1.2644e-02
61 8.1784e-03 3.4608e-02 8.1639e-03 3.4611e-02 6.7348e-06 6.6427e-06 -1.9701e-02 1.0802e-02
62 -3.4025e-02 -1.5850e-02 -3.4029e-02 -1.5848e-02 6.7348e-06 6.6427e-06 -2.1309e-02 1.0614e-02
63 5.5974e-03 2.1879e-02 5.5943e-03 2.1883e-02 6.7348e-06 6.6427e-06 1.3890e-02 3.2848e-03
64 5.8000e-03 -3.0732e-02 5.8028e-03 -3.0737e-02 6.7348e-06 6.6427e-06 2.5202e-02 3.3255e-03
65 8.4622e-03 4.2464e-02 8.4403e-03 4.2471e-02 6.7348e-06 6.6427e-06 8.6740e-03 1.2074e-02
66 -3.5746e-02 -1.3874e-02 -3.5740e-02 -1.3870e-02 6.7348e-06 6.6427e-06 -7.9342e-03 -2.4653e-02
67 1.4730e-02 3.7882e-02 1.4733e-02 3.7877e-02 6.7348e-06 6.6427e-06 -9.8739e-03 6.2662e-03
68 -4.5004e-02 -1.5408e-02 -4.5001e-02 -1.5411e-02 6.7348e-06 6.6427e-06 -1.2371e-02 -2.3561e-03
69 -2.6006e-02 1.3433e-02 -2.5986e-02 1.3434e-02 6.7348e-06 6.6427e-06 1.7835e-02 -1.4944e-02
70 3.9248e-02 -2.7068e-02 3.9246e-02 -2.7055e-02 6.7348e-06 6.6427e-06 -9.6300e-03 -1.9361e-02
71 -2.8490e-02 3.6055e-02 -2.8489e-02 3.6064e-02 6.7348e-06 6.6427e-06 2.3233e-02 -8.7146e-03
72 4.1026e-04 -3.0079e-02 3.9406e-04 -3.0087e-02 6.7348e-06 6.6427e-06 -1.5796e-04 -1.3121e-02
73 -2.0622e-02 2.0412e-02 -2.0624e-02 2.0426e-02 6.7348e-06 6.6427e-06 1.8765e-02 -1.8701e-02
74 4.0355e-02 -7.9818e-03 4.0342e-02 -7.9771e-03 6.7348e-06 6.6427e-06 1.0383e-02 -5.1292e-03
75 4.3250e-02 -8.2894e-03 4.3255e-02 -8.2761e-03 6.7348e-06 6.6427e-06 4.4992e-03 -2.4991e-02
76 2.4169e-02 -3.5322e-02 2.4177e-02 -3.5316e-02 6.7348e-06 6.6427e-06 -3.5323e-03 1.2573e-02
77 -2.2545e-02 1.0606e-02 -2.2544e-02 1.0599e-02 6.7348e-06 6.6427e-06 1.1461e-02 2.6955e-03
78 1.3385e-02 -1.7566e-02 1.3381e-02 -1.7568e-02 6.7348e-06 6.6427e-06 1.4031e-02 -1.7923e-02
79 2.9136e-02 2.3875e-02 2.9143e-02 2.3874e-02 6.7348e-06 6.6427e-06 -2.2878e-02 -7.6709e-03
80 3.9937e-02 -9.2021e-03 3.9931e-02 -9.2069e-03 6.7348e-06 6.6427e-06 -6.9547e-03 7.5943e-03
81 -2.7774e-02 2.5496e-02 -2.7781e-02 2.5504e-02 6.7348e-06 6.6427e-06 -1.4574e-02 -4.0412e-03
82 -3.3513e-02 2.5335e-02 -3.3499e-02 2.5346e-02 6.7348e-06 6.6427e-06 5.7364e-03 -2.1263e-02
83 -1.0770e-02 -3.1888e-02 -1.0756e-02 -3.1897e-02 6.7348e-06 6.6427e-06 1.0543e-02 -2.4239e-02
84 -1.4667e-02 1.8331e-02 -1.4665e-02 1.8338e-02 6.7348e-06 6.6427e-06 -1.9348e-02 1.8105e-03
85 3.8837e-02 2.4655e-02 3.8843e-02 2.4643e-02 6.7348e-06 6.6427e-06 5.4705e-03 -1.2819e-02
86 4.9712e-02 5.4680e-03 4.9701e-02 5.4732e-03 6.7348e-06 6.6427e-06 -8.8093e-03 -5.1724e-03
87 -1.4985e-02 -5.8467e-03 -1.4982e-02 -5.8398e-03 6.7348e-06 6.6427e-06 -2.4790e-02 -5.1777e-03
88 -2.4507e-02 -3.3139e-02 -2.4508e-02 -3.3146e-02 6.7348e-06 6.6427e-06 3.8869e-03 2.2359e-02
89 -2.6064e-02 -3.7700e-02 -2.6052e-02 -3.7702e-02 6.7348e-06 6.6427e-06 -1.1241e-02 2.7159e-03
90 -3.6374e-02 -1.1933e-02 -3.6377e-02 -1.1938e-02 6.7348e-06 6.6427e-06 -2.3351e-02 9.8316e-03
91 2.7570e-02 -2.9257e-02 2.7569e-02 -2.9269e-02 6.7348e-06 6.6427e-06 1.3990e-02 5.8701e-03
92 -2.5083e-02 -3.6028e-02 -2.5084e-02 -3.6025e-02 6.7348e-06 6.6427e-06 1.7224e-02 -7.1877e-03
93 -1.8871e-02 -2.8445e-02 -1.8872e-02 -2.8459e-02 6.7348e-06 6.6427e-06 1.2027e-02 2.1002e-02
94 2.1971e-02 -9.1847e-03 2.1978e-02 -9.1781e-03 6.7348e-06 6.6427e-06 -1.1785e-02 -1.6694e-02
95 6.5780e-03 -1.6683e-02 6.5823e-03 -1.6687e-02 6.7348e-06 6.6427e-06 -1.3669e-02 1.5507e-02
96 3.9022e-02 -2.8146e-02 3.9035e-02 -2.8137e-02 6.7348e-06 6.6427e-06 -1.4199e-02 2.7345e-04
97 4.3077e-02 -1.5421e-02 4.3074e-02 -1.5430e-02 6.7348e-06 6.6427e-06 1.5295e-02 1.0713e-02
98 -4.3454e-02 -2.4306e-02 -4.3452e-02 -2.4303e-02 6.7348e-06 6.6427e-06 -7.5630e-03 1.2881e-02
99 3.5276e-02 -1.3756e-02 3.5286e-02 -1.3759e-02 6.7348e-06 6.6427e-06 -1.6096e-02 1.9651e-02
100 8.5900e-03 1.8405e-02 8.5924e-03 1.8414e-02 6.7348e-06 6.6427e-06 1.3159e-02 -1.4428e-02
101 -3.9722e-02 2.9724e-02 -3.9719e-02 2.9720e-02 6.7348e-06 6.6427e-06 1.7952e-02 1.4466e-02
102 -3.3586e-02 -2.0956e-02 -3.3596e-02 -2.0958e-02 6.7348e-06 6.6427e-06 -1.2210e-02 -4.2132e-03
103 -4.2518e-02 -1.2013e-02 -4.2512e-02 -1.2003e-02 6.7348e-06 6.6427e-06 1.9139e-02 2.2700e-03
104 4.0207e-02 6.2032e-03 4.0211e-02 6.1973e-03 6.7348e-06 6.6427e-06 8.9700e-03 -8.0337e-03
105 -1.5407e-02 2.8535e-02 -1.5415e-02 2.8535e-02 6.7348e-06 6.6427e-06 -6.4487e-03 1.4458e-02
106 3.0716e-02 1.0222e-02 3.0715e-02 1.0224e-02 6.7348e-06 6.6427e-06 -1.6720e-02 -2.8916e-03
107 4.3575e-02 -5.8413e-03 4.3582e-02 -5.8439e-03 6.7348e-06 6.6427e-06 1.8454e-02 1.5603e-02
108 4.2629e-02 7.8801e-03 4.2639e-02 7.8765e-03 6.7348e-06 6.6427e-06 -9.0942e-03 -1.7804e-04
109 -4.3443e-02 -1.6605e-02 -4.3456e-02 -1.6606e-02 6.7348e-06 6.6427e-06 -2.5375e-02 -8.3848e-03
110 8.4417e-03 -2.4291e-02 8.4496e-03 -2.4290e-02 6.7348e-06 6.6427e-06 -2.1215e-02 -7.4818e-04
111 3.0421e-02 -1.6286e-02 3.0415e-02 -1.6296e-02 6.7348e-06 6.6427e-06 -1.1901e-02 8.7944e-03
112 -4.7017e-02 1.4118e-02 -4.7010e-02 1.4115e-02 6.7348e-06 6.6427e-06 1.1128e-02 1.2056e-02
113 1.2962e-02 2.9285e-02 1.2964e-02 2.9276e-02 6.7348e-06 6.6427e-06 -1.3279e-02 -4.4177e-03
114 -1.6748e-02 -2.2302e-02 -1.6747e-02 -2.2311e-02 6.7348e-06 6.6427e-06 -5.5128e-03 1.1660e-02
115 -1.7106e-02 -4.6797e-02 -1.7098e-02 -4.6798e-02 6.7348e-06 6.6427e-06 8.8985e-04 2.4833e-02
116 2.2303e-02 -3.4033e-02 2.2320e-02 -3.4033e-02 6.7348e-06 6.6427e-06 -1.2846e-02 -1.1812e-02
117 1.5644e-02 3.9657e-03 1.5654e-02 3.9685e-03 6.7348e-06 6.6427e-06 -1.2781e-02 -1.7565e-03
